scorer,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000
bodyparts,arm0,arm0,arm0,arm1,arm1,arm1,joint,joint,joint
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
346,423.3470458984375,520.638671875,0.9999052286148071,471.9279479980469,556.1853637695312,0.9999381303787231,493.66015625,401.1231689453125,0.9998093247413635
347,326.7938537597656,374.09954833984375,0.9999738931655884,374.88446044921875,409.99542236328125,0.9999750852584839,396.9317321777344,255.16107177734375,0.999491810798645
348,441.5749816894531,328.2372741699219,0.9999294281005859,523.2803955078125,311.9256591796875,0.99992835521698,471.6558837890625,175.45086669921875,0.9998502731323242
349,611.5040893554688,502.849609375,0.9999855756759644,634.8209228515625,514.6356201171875,0.999954342842102,660.7725219726562,360.96832275390625,0.9999096393585205
350,391.90826416015625,654.8036499023438,0.9999358654022217,459.4333190917969,640.5308837890625,0.9999018907546997,410.5659484863281,497.7402038574219,0.999835729598999
351,460.54901123046875,226.97618103027344,0.9998650550842285,521.3587036132812,290.2602844238281,0.9999386072158813,536.0010986328125,133.70120239257812,0.9998934268951416
352,443.485107421875,313.1759948730469,0.9995824694633484,505.1441955566406,375.2474670410156,0.999897837638855,520.5047607421875,220.12481689453125,0.9998226761817932
353,593.4905395507812,245.63131713867188,0.9999974966049194,629.3466186523438,214.83970642089844,0.9999943971633911,562.401611328125,93.34278106689453,0.999924898147583
354,479.87469482421875,408.904296875,0.9999951124191284,535.1257934570312,414.8072814941406,0.9999634027481079,518.2233276367188,258.7477722167969,0.9999676942825317
355,338.373291015625,701.2636108398438,0.9999836683273315,390.6891784667969,718.15625,0.9999784231185913,386.8181457519531,562.3541259765625,0.9999350309371948
356,502.7076110839844,497.56756591796875,0.9999762773513794,551.8733520507812,486.9423522949219,0.999992847442627,513.8579711914062,339.183349609375,0.9999634027481079
357,535.9971923828125,279.0853271484375,0.9993502497673035,548.1636352539062,292.9286193847656,0.9999383687973022,606.0878295898438,158.35394287109375,0.9994346499443054
358,574.5598754882812,406.10113525390625,0.9993904829025269,584.9796142578125,420.4136962890625,0.9997103810310364,642.6238403320312,285.7035217285156,0.9999148845672607
359,316.5762939453125,422.0652770996094,0.9999343156814575,375.51458740234375,461.268798828125,0.9999271631240845,384.7975158691406,304.9952087402344,0.9998606443405151
360,554.36669921875,178.49063110351562,0.9998753070831299,632.1015625,193.49993896484375,0.9999599456787109,604.3759765625,38.756317138671875,0.9997960925102234
361,580.1677856445312,574.3524169921875,0.999974250793457,602.451904296875,542.596923828125,0.9997968077659607,529.8131713867188,435.0030517578125,0.9999678134918213
362,403.22125244140625,492.4324951171875,0.999984860420227,431.2718200683594,505.8015441894531,0.9999706745147705,448.1471252441406,349.4813537597656,0.9998138546943665
363,428.3583679199219,453.4894104003906,0.9999741315841675,478.94158935546875,447.0107421875,0.9998760223388672,442.6832580566406,295.82476806640625,0.9998034834861755
364,443.746826171875,362.9459228515625,0.9998632669448853,495.3689880371094,355.7147216796875,0.9999905824661255,459.8354187011719,205.6802520751953,0.9993755221366882
365,593.0234985351562,573.238037109375,0.9999775886535645,635.8229370117188,579.1480102539062,0.9999628067016602,624.69775390625,422.7587585449219,0.9999086856842041
366,397.0820617675781,269.7933349609375,0.99964439868927,420.8660888671875,264.2742919921875,0.9999911785125732,387.9749450683594,111.81965637207031,0.9998756647109985
367,527.1439819335938,508.21417236328125,0.9999548196792603,562.9725952148438,523.140869140625,0.9999797344207764,575.645751953125,366.2958679199219,0.9997547268867493
368,489.9576416015625,536.9239501953125,0.9998639822006226,573.63623046875,534.8480834960938,0.9999079704284668,530.6080322265625,390.0920104980469,0.9999674558639526
369,382.4974060058594,167.78677368164062,0.9999927282333374,432.5540466308594,165.10069274902344,0.9999949932098389,405.0348815917969,11.120367050170898,0.9998072981834412
370,434.7294616699219,174.97425842285156,0.9999809265136719,484.2320556640625,173.05503845214844,0.9999737739562988,456.3910827636719,20.18870735168457,0.9998921155929565
371,493.1867370605469,406.6368408203125,0.9999510049819946,522.4043579101562,451.8459777832031,0.9999182224273682,571.3257446289062,310.2982177734375,0.9998818635940552
372,439.09637451171875,675.9152221679688,0.9999258518218994,526.2523193359375,684.6194458007812,0.9997246861457825,488.4503479003906,534.9833984375,0.999841570854187
373,449.117431640625,151.28860473632812,0.9999319314956665,468.5389709472656,144.85357666015625,0.9998842477798462,430.1889343261719,-4.862561225891113,0.20836402475833893
374,632.1915283203125,557.9217529296875,0.9998626708984375,651.2653198242188,547.1845092773438,0.9999570846557617,603.6934814453125,403.5650329589844,0.9998983144760132
375,468.1482849121094,336.9827880859375,0.9999866485595703,495.1109924316406,368.8074645996094,0.9999409914016724,543.8154907226562,226.67385864257812,0.9999037981033325
376,385.17559814453125,532.4979858398438,0.9999939203262329,411.3719482421875,564.063720703125,0.9999537467956543,458.8446350097656,421.2530517578125,0.9999010562896729
377,382.6151123046875,218.82176208496094,0.9998781681060791,436.9556884765625,265.8680114746094,0.9999793767929077,455.5282897949219,110.09520721435547,0.9998651742935181
378,578.0709838867188,443.3396301269531,0.9999815225601196,613.4696044921875,465.9103088378906,0.9999915361404419,634.9932861328125,310.1278991699219,0.9998437166213989
379,397.1031494140625,631.01416015625,0.9999792575836182,463.70989990234375,628.8184814453125,0.9999903440475464,426.999267578125,479.03948974609375,0.9996404647827148
380,514.702392578125,188.29103088378906,0.9999814033508301,529.120849609375,158.94090270996094,0.9998490810394287,451.5489501953125,59.081748962402344,0.9999074935913086
381,661.8763427734375,425.80816650390625,0.9997128844261169,678.9833984375,421.735595703125,0.9998596906661987,656.01123046875,268.2203063964844,0.9998469352722168
382,631.9932861328125,704.3240966796875,0.9995241165161133,649.2403564453125,700.5814208984375,0.9992805123329163,626.5977172851562,546.2485961914062,0.9999674558639526
383,405.09100341796875,247.1826171875,0.9999724626541138,428.66900634765625,309.1526794433594,0.9999557733535767,486.4704895019531,175.68678283691406,0.9998592138290405
384,424.08404541015625,370.028076171875,0.9998732805252075,443.824462890625,367.66693115234375,0.9997705817222595,431.1639404296875,211.3275604248047,0.9999010562896729
385,664.4954833984375,556.512451171875,0.9998568296432495,681.158447265625,544.0584106445312,0.9998708963394165,627.5658569335938,406.78863525390625,0.9999586343765259
386,482.14288330078125,474.3721923828125,0.9999877214431763,529.4906616210938,441.9278564453125,0.9999345541000366,465.4244384765625,317.1121826171875,0.9998772144317627
387,531.3821411132812,465.3770446777344,0.9999918937683105,592.1246337890625,460.33050537109375,0.9999349117279053,555.9329833984375,309.9257507324219,0.9998643398284912
388,450.7545166015625,489.41131591796875,0.999995231628418,511.0489807128906,484.76947021484375,0.9999886751174927,476.1507263183594,334.9012145996094,0.9995474219322205
389,539.2510375976562,379.71221923828125,0.9998602867126465,557.4328002929688,351.14666748046875,0.999809205532074,481.2973937988281,244.8050537109375,0.9999607801437378
390,464.0535583496094,268.0485534667969,0.999975323677063,503.28857421875,277.45208740234375,0.9999971389770508,501.1395568847656,119.06291198730469,0.9999572038650513
391,528.560791015625,397.3677978515625,0.9999545812606812,560.7313842773438,381.32421875,0.9999598264694214,511.56488037109375,240.6362762451172,0.9997650980949402
392,576.2865600585938,660.0911865234375,0.9999586343765259,596.92236328125,656.5010375976562,0.999859094619751,574.3490600585938,502.02850341796875,0.9998431205749512
393,450.6465148925781,281.69891357421875,0.999931812286377,528.34326171875,328.0047912597656,0.9999798536300659,523.002685546875,169.18484497070312,0.9996150732040405
394,401.86297607421875,479.54620361328125,0.9998743534088135,478.8160095214844,527.4420166015625,0.9997742772102356,474.38531494140625,369.0897216796875,0.9997697472572327
395,578.824462890625,215.92921447753906,0.999990701675415,601.0844116210938,146.7273712158203,0.999861478805542,519.7034912109375,83.30651092529297,0.9999372959136963
396,625.5739135742188,379.0559997558594,0.9999874830245972,661.9422607421875,346.33209228515625,0.9999558925628662,596.16748046875,226.7766876220703,0.9999463558197021
397,449.77117919921875,593.3738403320312,0.9999791383743286,499.221923828125,546.9349975585938,0.9999889135360718,424.66290283203125,438.0176696777344,0.9998794794082642
398,556.3729248046875,469.79412841796875,0.9999703168869019,589.3759765625,480.9305725097656,0.9999476671218872,597.7854614257812,323.2646484375,0.9999576807022095
399,454.2530212402344,289.43359375,0.9999816417694092,472.0630798339844,268.4044494628906,0.9998703002929688,401.74945068359375,150.32037353515625,0.9999456405639648
400,562.3521728515625,450.4920654296875,0.9999854564666748,579.7545776367188,429.4621887207031,0.999947190284729,509.92791748046875,311.5859069824219,0.9997580647468567
401,359.29254150390625,279.1470031738281,0.9999881982803345,403.2378845214844,257.86273193359375,0.999994158744812,347.323486328125,120.37654876708984,0.9997180104255676
402,566.6410522460938,414.4493408203125,0.9999269247055054,614.2162475585938,441.6806640625,0.9999868869781494,628.9386596679688,284.98974609375,0.9999338388442993
403,427.689453125,573.4208984375,0.999783456325531,470.54931640625,599.2670288085938,0.9999951124191284,487.51092529296875,443.2337341308594,0.9998782873153687
404,624.5545043945312,377.0941467285156,0.9999681711196899,637.3103637695312,333.8003234863281,0.9994215965270996,556.3536987304688,255.30047607421875,0.9996455907821655
405,586.9716796875,352.3404235839844,0.9998984336853027,599.505126953125,310.9334411621094,0.9999527931213379,517.6748657226562,231.5631866455078,0.9999356269836426
406,466.5493469238281,362.2239074707031,0.9997863173484802,521.7825927734375,429.4151611328125,0.9995052814483643,543.0241088867188,275.6867370605469,0.9998928308486938
407,495.561279296875,354.1326599121094,0.9999922513961792,564.8675537109375,345.3013610839844,0.99998939037323,522.0277709960938,198.57403564453125,0.9998170733451843
408,406.2353820800781,670.625,0.9999459981918335,426.1439514160156,654.1876220703125,0.9998143315315247,363.3244323730469,524.2085571289062,0.9993756413459778
409,500.07684326171875,91.38488006591797,0.9999284744262695,533.8013916015625,147.79049682617188,0.9999879598617554,579.9960327148438,6.080620765686035,0.9977046847343445
410,542.8168334960938,505.6436767578125,0.9999780654907227,598.7484741210938,489.5197448730469,0.9999862909317017,552.0350341796875,347.0601806640625,0.9998641014099121
411,571.2975463867188,486.82666015625,0.9999712705612183,626.27001953125,471.7803955078125,0.9999921321868896,579.7041625976562,328.8334045410156,0.9999226331710815
412,528.626708984375,674.6115112304688,0.9999518394470215,549.4879760742188,670.3601684570312,0.9997016787528992,523.06103515625,516.2466430664062,0.9998726844787598
413,463.6679382324219,171.96484375,0.9989857077598572,478.7987976074219,175.10708618164062,0.999524712562561,489.1631774902344,19.639694213867188,0.999756395816803
414,443.35308837890625,521.9075927734375,0.9998086094856262,488.6209411621094,487.4417419433594,0.9999761581420898,426.9459228515625,365.9628601074219,0.9995447993278503
415,641.4762573242188,525.21435546875,0.9999648332595825,660.165771484375,489.5082092285156,0.999976396560669,582.0723876953125,390.8749694824219,0.999944806098938
416,367.154052734375,362.9885559082031,0.9998173117637634,454.4377136230469,343.0063171386719,0.9999908208847046,396.258544921875,209.65415954589844,0.9998152852058411
417,412.7044677734375,466.1673889160156,0.9999188184738159,499.213134765625,447.4624328613281,0.9999271631240845,441.76531982421875,314.0887451171875,0.9997296929359436
418,400.53729248046875,536.1171875,0.9999946355819702,467.6941833496094,550.9141235351562,0.9999946355819702,449.593505859375,395.31707763671875,0.9998888969421387
419,599.4324951171875,209.37696838378906,0.9999635219573975,630.0441284179688,210.63946533203125,0.9999912977218628,619.8434448242188,51.60304641723633,0.999880313873291
420,573.062744140625,487.8123779296875,0.999887228012085,590.2609252929688,472.6496276855469,0.9999206066131592,530.044677734375,342.09552001953125,0.9999681711196899
421,509.2049560546875,643.7421264648438,0.9999755620956421,584.4028930664062,633.2200927734375,0.999974250793457,535.483642578125,491.3055419921875,0.9998852014541626
422,371.8878479003906,194.8777618408203,0.9999707937240601,437.08013916015625,252.70799255371094,0.9999370574951172,450.6664733886719,96.56998443603516,0.9998748302459717
423,391.3943786621094,272.21282958984375,0.9997749924659729,456.5237121582031,330.6780090332031,0.999715268611908,469.2044982910156,173.50491333007812,0.9999271631240845
424,464.3474426269531,468.0723571777344,0.9999915361404419,480.98760986328125,424.20037841796875,0.9999626874923706,404.4640808105469,339.2755432128906,0.9999513626098633
425,519.2352294921875,277.5049133300781,0.9999862909317017,548.74755859375,283.857666015625,0.9999744892120361,552.2224731445312,125.77252197265625,0.9998478889465332
426,486.61517333984375,597.9928588867188,0.9999933242797852,517.3187255859375,593.5531616210938,0.9999865293502808,490.7138977050781,438.3780212402344,0.9998730421066284
427,530.0997924804688,520.5874633789062,0.9999855756759644,555.01416015625,525.357421875,0.9997848868370056,560.1473999023438,368.5330810546875,0.9997914433479309
428,372.63232421875,211.69224548339844,0.9999970197677612,404.4583435058594,218.99325561523438,0.9999796152114868,407.37249755859375,61.18983459472656,0.9999032020568848
429,493.3357849121094,325.11114501953125,0.999969482421875,524.3356323242188,332.034423828125,0.9997960925102234,528.7955932617188,173.88168334960938,0.9998441934585571
430,404.17584228515625,322.9013977050781,0.9999961853027344,439.97796630859375,324.87188720703125,0.9999923706054688,426.5188293457031,166.212890625,0.9998742341995239
431,470.99407958984375,372.69964599609375,0.9999904632568359,530.6715087890625,363.45947265625,0.9999691247940063,490.39544677734375,215.63633728027344,0.9997739195823669
432,513.4881591796875,704.4441528320312,0.9999674558639526,553.7261962890625,730.1820068359375,0.9997401833534241,576.3496704101562,576.216064453125,0.9998071789741516
433,421.5949401855469,154.28062438964844,0.9999666213989258,476.77374267578125,166.4730682373047,0.9999511241912842,466.4176025390625,9.856427192687988,0.9997518658638
434,533.1541137695312,753.9166259765625,0.9999879598617554,573.0474853515625,749.9051513671875,0.9996935129165649,547.004638671875,596.1004028320312,0.9999737739562988
435,573.1222534179688,606.123779296875,0.9998403787612915,612.5792236328125,602.9613647460938,0.9999840259552002,586.6554565429688,448.3115234375,0.9997658133506775
436,479.96539306640625,498.0075378417969,0.9998681545257568,568.712890625,504.7673645019531,0.9999079704284668,530.0599975585938,356.77154541015625,0.9999678134918213
437,371.213134765625,243.7991180419922,0.9999908208847046,427.8456726074219,286.3023376464844,0.9997021555900574,442.45440673828125,129.61595153808594,0.9997877478599548
438,480.8182373046875,710.36474609375,0.9999961853027344,532.7018432617188,680.181884765625,0.9999890327453613,469.3038024902344,551.5838623046875,0.9999417066574097
439,481.2782897949219,218.25018310546875,0.999992847442627,513.2168579101562,211.74110412597656,0.9999957084655762,484.48162841796875,58.33423614501953,0.9999159574508667
440,448.3453674316406,605.8610229492188,0.9998986721038818,486.8555603027344,663.083984375,0.9999895095825195,528.3661499023438,515.9297485351562,0.9999548196792603
441,540.2634887695312,459.3941650390625,0.9993031024932861,578.4264526367188,517.1634521484375,0.9999948740005493,620.1227416992188,369.73583984375,0.9998577833175659
442,429.63232421875,581.439697265625,0.9998366832733154,444.53338623046875,573.9764404296875,0.9986612796783447,400.6919250488281,429.3987731933594,0.9998527765274048
443,607.3538818359375,378.7701110839844,0.9998698234558105,629.5386352539062,389.75341796875,0.9999861717224121,653.6380615234375,235.3990020751953,0.9994617104530334
444,298.6910095214844,314.5323791503906,0.9997963309288025,359.10113525390625,343.3257751464844,0.9999939203262329,359.3802795410156,184.3457489013672,0.9998600482940674
445,532.57080078125,343.9166564941406,0.9999334812164307,549.572265625,335.52130126953125,0.9996606111526489,506.4893493652344,190.7140655517578,0.9996100068092346
446,572.6218872070312,460.61138916015625,0.9997735619544983,630.3875122070312,449.718994140625,0.999988317489624,587.9439697265625,303.3880615234375,0.9996459484100342
447,627.5693969726562,667.9325561523438,0.9999785423278809,685.6925659179688,657.4179077148438,0.9999386072158813,644.4683227539062,510.9093017578125,0.9999058246612549
448,416.67840576171875,153.44674682617188,0.9996852874755859,430.9460144042969,167.27969360351562,0.9999208450317383,479.2377624511719,30.50140380859375,0.9996637105941772
449,325.0899658203125,629.58056640625,0.9999843835830688,371.61541748046875,680.14697265625,0.9999935626983643,404.02203369140625,528.6455078125,0.9998947381973267
450,461.8442687988281,370.6053161621094,0.9999704360961914,491.6998596191406,414.1748352050781,0.9996271133422852,539.8284301757812,273.1848449707031,0.9998338222503662
451,589.3471069335938,517.1450805664062,0.9999810457229614,626.89697265625,505.537841796875,0.9999896287918091,586.099853515625,358.3822326660156,0.9998505115509033
452,557.8446655273438,406.03717041015625,0.9999814033508301,595.310302734375,393.88311767578125,0.9999866485595703,554.5631713867188,247.19900512695312,0.9998075366020203
453,440.5111999511719,262.1042175292969,0.9999558925628662,516.719482421875,224.83331298828125,0.9999761581420898,449.01190185546875,102.95037078857422,0.9999490976333618
454,513.7532958984375,508.6672058105469,0.9999719858169556,578.8068237304688,485.35601806640625,0.9999932050704956,522.2777709960938,351.0811767578125,0.999620795249939
455,630.9617309570312,537.5289306640625,0.9999791383743286,668.1460571289062,530.301025390625,0.9999699592590332,635.7215576171875,377.7117919921875,0.9993650317192078
456,373.6969299316406,420.9561462402344,0.9994852542877197,384.92620849609375,435.8089294433594,0.9999622106552124,445.185302734375,306.42498779296875,0.9998453855514526
457,454.6800231933594,327.44537353515625,0.9999933242797852,501.39154052734375,283.9315185546875,0.9999510049819946,426.5042419433594,173.64361572265625,0.9996154308319092
458,546.7379760742188,269.7434387207031,0.9999703168869019,592.0421142578125,227.27333068847656,0.9999725818634033,517.9772338867188,115.96180725097656,0.9999598264694214
459,474.9580993652344,549.20751953125,0.9999784231185913,535.8073120117188,547.2622680664062,0.9999891519546509,501.79498291015625,396.3471374511719,0.9999377727508545
460,487.7747497558594,404.5238342285156,0.9999575614929199,512.4430541992188,410.277587890625,0.999951958656311,519.744384765625,254.1083984375,0.9998433589935303
461,437.2153625488281,337.588134765625,0.999937891960144,508.751953125,376.21051025390625,0.9998995065689087,506.5158386230469,217.41015625,0.9995520710945129
462,371.89801025390625,586.9163818359375,0.9999656677246094,454.2355651855469,572.9658813476562,0.9999603033065796,402.0714416503906,434.17919921875,0.9999487400054932
463,517.8308715820312,557.2575073242188,0.9999148845672607,605.7974243164062,543.7936401367188,0.9997155070304871,552.0465698242188,407.6748046875,0.9998816251754761
464,503.4718322753906,505.537353515625,0.9998435974121094,592.50146484375,491.290771484375,0.9998995065689087,537.4371948242188,355.7589111328125,0.9998612403869629
465,539.1279907226562,471.1893005371094,0.9999027252197266,567.3833618164062,505.77459716796875,0.999931812286377,613.3975219726562,363.52435302734375,0.9999414682388306
466,434.7095031738281,349.8639221191406,0.9994972944259644,444.437255859375,366.4330139160156,0.9994366765022278,500.0612487792969,237.10791015625,0.9999189376831055
467,410.4291687011719,415.0851745605469,0.9996929168701172,436.9903869628906,447.4961242675781,0.9999538660049438,484.4959716796875,306.0756530761719,0.9999618530273438
468,404.6963806152344,526.08642578125,0.9999563694000244,483.7677917480469,530.302978515625,0.9999905824661255,447.9835205078125,381.01904296875,0.999819815158844
469,549.7176513671875,259.29449462890625,0.9999794960021973,568.7739868164062,283.0223693847656,0.9998356103897095,623.2651977539062,146.77218627929688,0.9999059438705444
470,396.3053894042969,183.659912109375,0.9998353719711304,414.75408935546875,208.34400939941406,0.9999096393585205,468.7771911621094,71.88899230957031,0.9999569654464722
471,588.6099243164062,468.2832336425781,0.9999791383743286,634.9979248046875,469.7329406738281,0.9999716281890869,614.8519897460938,316.1116943359375,0.9999415874481201
472,532.0301513671875,368.4105529785156,0.9999707937240601,575.6148071289062,311.71466064453125,0.9999433755874634,503.7716369628906,214.321533203125,0.9998564720153809
473,413.8501892089844,661.6640625,0.9999890327453613,482.22998046875,658.8043212890625,0.9999909400939941,447.1276550292969,509.86328125,0.9997113347053528
474,484.83660888671875,275.55780029296875,0.9999932050704956,516.3330688476562,313.90203857421875,0.999984860420227,560.6943359375,167.53256225585938,0.9999245405197144
475,531.44921875,491.539306640625,0.9999687671661377,557.3756103515625,476.8685302734375,0.9997562766075134,506.9938049316406,336.1181335449219,0.9997250437736511
476,478.72900390625,423.04132080078125,0.9999638795852661,504.7113952636719,409.5256652832031,0.9999299049377441,454.45001220703125,268.9167175292969,0.9999240636825562
477,549.4998779296875,408.4800109863281,0.9999645948410034,571.6497802734375,431.748291015625,0.9998835325241089,620.6292724609375,290.23443603515625,0.9998573064804077
478,339.7298278808594,340.5069885253906,0.9999967813491821,400.31207275390625,346.0804443359375,0.9999440908432007,378.2720031738281,191.41502380371094,0.9995909333229065
479,496.63970947265625,456.4125671386719,0.999969482421875,537.3798828125,514.194091796875,0.999927282333374,577.1588134765625,366.85028076171875,0.9998595714569092
480,419.05780029296875,398.76849365234375,0.9999885559082031,477.3079528808594,415.30230712890625,0.9998006224632263,468.2594299316406,258.1570129394531,0.9999713897705078
481,655.8375244140625,372.55706787109375,0.9996615648269653,662.234619140625,356.05621337890625,0.9993017911911011,592.7083740234375,252.49478149414062,0.9998610019683838
482,615.2183837890625,640.498046875,0.9997745156288147,622.3878784179688,624.7009887695312,0.9963406920433044,551.9898681640625,522.3911743164062,0.9997485280036926
483,444.4547424316406,162.9582977294922,0.9997947812080383,534.6721801757812,170.65126037597656,0.9999343156814575,496.34967041015625,24.36506462097168,0.9997871518135071
484,542.5597534179688,631.1594848632812,0.999962568283081,566.8922729492188,641.2070922851562,0.9999521970748901,584.2030029296875,484.7130432128906,0.9999057054519653
485,332.13372802734375,435.0068359375,0.9999592304229736,389.7506103515625,473.5076904296875,0.9999856948852539,395.69879150390625,315.11224365234375,0.9992189407348633
486,615.2697143554688,443.49786376953125,0.9999359846115112,669.0496826171875,388.409423828125,0.9998898506164551,593.7590942382812,288.3661804199219,0.9999030828475952
487,386.003173828125,360.572021484375,0.9999228715896606,398.4830017089844,386.1653137207031,0.9999650716781616,460.5509338378906,262.7569885253906,0.9998006224632263
488,433.84765625,187.2812957763672,0.9998875856399536,445.32061767578125,214.07907104492188,0.9999603033065796,507.6915283203125,92.13239288330078,0.999234676361084
489,374.2116394042969,360.146484375,0.9999051094055176,388.95660400390625,381.48175048828125,0.9999350309371948,447.25860595703125,249.03407287597656,0.9997368454933167
490,544.2378540039062,642.4271850585938,0.9999827146530151,630.3924560546875,632.939208984375,0.9999768733978271,580.224609375,492.529541015625,0.9999219179153442
491,318.8625793457031,316.6700439453125,0.9998457431793213,363.3701171875,375.5881652832031,0.9999294281005859,396.18585205078125,225.03823852539062,0.9998051524162292
492,622.2271118164062,589.4325561523438,0.9998717308044434,692.9005126953125,582.97900390625,0.9999961853027344,650.7767944335938,435.5653076171875,0.9998912811279297
493,473.7772521972656,203.57733154296875,0.9998793601989746,495.4717102050781,185.5789337158203,0.9999469518661499,437.0316162109375,52.902931213378906,0.9999610185623169
494,424.4468688964844,419.9849853515625,0.9999697208404541,448.14984130859375,403.0035705566406,0.9999825954437256,388.6039123535156,270.00433349609375,0.9999258518218994
495,486.1584167480469,224.8674774169922,0.9999749660491943,534.0829467773438,216.38607788085938,0.9999938011169434,500.85284423828125,66.37555694580078,0.9999716281890869
496,469.74664306640625,728.8733520507812,0.9999806880950928,494.08441162109375,726.4596557617188,0.9999723434448242,479.4092712402344,570.4421997070312,0.9996337890625
497,535.2579956054688,185.22015380859375,0.9999632835388184,603.7532348632812,185.84278869628906,0.9997764229774475,570.575927734375,34.741703033447266,0.9996793270111084
498,492.6105651855469,495.1985168457031,0.9998935461044312,558.1972045898438,474.687255859375,0.9997730851173401,505.24639892578125,337.68377685546875,0.9998437166213989
499,557.8560180664062,601.7047729492188,0.9999768733978271,609.6083374023438,595.978271484375,0.9999957084655762,577.761474609375,445.2194519042969,0.9998993873596191
500,457.8709716796875,624.9378051757812,0.9999316930770874,509.0013732910156,619.2332763671875,0.9996801614761353,476.2664489746094,467.91033935546875,0.999887228012085
501,551.954833984375,236.56771850585938,0.9999643564224243,604.9745483398438,217.09555053710938,0.9998955726623535,553.2130126953125,77.87407684326172,0.9997264742851257
502,517.5881958007812,488.56561279296875,0.9999184608459473,535.6638793945312,503.49725341796875,0.9998574256896973,579.6898803710938,359.0939636230469,0.9999573230743408
503,446.21923828125,400.7460021972656,0.9999444484710693,489.8428039550781,421.10546875,0.999981164932251,499.9167175292969,263.8092041015625,0.9999444484710693
504,350.10223388671875,517.0991821289062,0.9999773502349854,410.7192687988281,538.6355590820312,0.9996281862258911,406.28680419921875,381.2931823730469,0.9999146461486816
505,353.5184326171875,527.1883544921875,0.999967098236084,414.00390625,549.9900512695312,0.9999697208404541,408.49420166015625,391.56097412109375,0.9997726082801819
506,450.96685791015625,258.2039794921875,0.9999909400939941,500.68115234375,296.8893127441406,0.9999905824661255,516.4263305664062,139.9047393798828,0.9999597072601318
507,499.9067687988281,394.58819580078125,0.9998810291290283,514.285888671875,413.24127197265625,0.9999551773071289,568.6416625976562,276.97735595703125,0.999897837638855
508,398.4124755859375,685.259033203125,0.999870777130127,458.65057373046875,667.5806884765625,0.9998606443405151,408.75396728515625,527.1968994140625,0.9997808337211609
509,590.9569702148438,461.6427917480469,0.9996470212936401,668.9061889648438,413.3395080566406,0.9974019527435303,595.9281005859375,303.12890625,0.9999092817306519
510,514.573974609375,348.2007141113281,0.9999551773071289,556.2216186523438,280.0250549316406,0.9995495676994324,480.7479248046875,196.71446228027344,0.9999468326568604
511,520.241943359375,426.17218017578125,0.9999340772628784,563.4094848632812,357.8682556152344,0.9999829530715942,486.5866394042969,275.3358459472656,0.9999228715896606
512,553.5895385742188,127.72344207763672,0.9997871518135071,581.9515991210938,143.93548583984375,0.9999700784683228,602.7049560546875,-4.076183319091797,0.033048100769519806
513,495.97943115234375,536.7116088867188,0.9997362494468689,539.3643188476562,452.43646240234375,0.9996981620788574,458.0772399902344,386.7268371582031,0.999840259552002
514,401.2613830566406,609.846435546875,0.9999701976776123,478.0808410644531,630.021728515625,0.9999709129333496,456.7464294433594,474.94720458984375,0.9998112320899963
515,621.8856811523438,178.7289581298828,0.99989914894104,630.1973266601562,161.92977905273438,0.9995043277740479,554.0511474609375,54.465179443359375,0.9998080134391785
516,425.92742919921875,631.6187133789062,0.9998525381088257,510.5078430175781,649.2493286132812,0.9999077320098877,482.2345886230469,498.1377868652344,0.9999345541000366
517,466.9028015136719,649.210693359375,0.9999613761901855,552.6345825195312,666.4111328125,0.9997712969779968,523.63916015625,514.3824462890625,0.9998701810836792
518,394.0923767089844,410.3435974121094,0.9998241066932678,417.80023193359375,412.50811767578125,0.999937891960144,415.6763916015625,254.485595703125,0.9997747540473938
519,482.6665954589844,439.336181640625,0.9999971389770508,544.5230102539062,439.0006103515625,0.9999909400939941,514.5047607421875,286.4267883300781,0.9998918771743774
520,595.0508422851562,301.26995849609375,0.9999854564666748,637.4043579101562,318.4151611328125,0.9997525811195374,646.151123046875,161.28155517578125,0.9999239444732666
521,368.16326904296875,534.7732543945312,0.99998939037323,391.5677185058594,572.1414184570312,0.9999186992645264,443.5541076660156,435.6278991699219,0.9998902082443237
522,529.3733520507812,315.9858703613281,0.9999790191650391,573.6815185546875,304.8106689453125,0.9999514818191528,535.3797607421875,156.82960510253906,0.9998797178268433
523,495.794677734375,447.75238037109375,0.9999535083770752,539.7086791992188,435.6015930175781,0.9999740123748779,500.9953918457031,290.23016357421875,0.9999197721481323
524,511.5699157714844,377.2723083496094,0.9999885559082031,558.096435546875,379.2717590332031,0.9997915625572205,540.3189697265625,223.6123046875,0.9994997978210449
525,455.1322021484375,355.1070861816406,0.999985933303833,521.9990844726562,334.35687255859375,0.999777615070343,467.9818420410156,196.22779846191406,0.9999692440032959
