scorer,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000
bodyparts,arm0,arm0,arm0,arm1,arm1,arm1,joint,joint,joint
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
350,391.12078857421875,653.2447509765625,0.9999264478683472,457.43548583984375,638.874755859375,0.9994596838951111,408.81243896484375,497.085205078125,0.9999407529830933
351,458.6995849609375,224.6121063232422,0.9998037219047546,519.0297241210938,288.7715148925781,0.9998366832733154,534.76708984375,131.48715209960938,0.9999874830245972
352,441.4508056640625,311.3725891113281,0.9999233484268188,504.1769104003906,375.6229248046875,0.9997699856758118,518.8609008789062,215.981689453125,0.9999693632125854
353,594.7196655273438,243.4974822998047,0.9999527931213379,627.666015625,213.2245635986328,0.9999517202377319,559.6378784179688,90.70248413085938,0.9998742341995239
354,481.28985595703125,407.2732849121094,0.9999710321426392,533.4266967773438,412.29443359375,0.9997492432594299,516.1990356445312,256.67169189453125,0.999988317489624
355,338.12872314453125,701.6393432617188,0.9997718930244446,387.9682312011719,717.5895385742188,0.9998360872268677,385.2759704589844,559.9716796875,0.999976634979248
356,503.4652099609375,495.9356994628906,0.9999818801879883,550.3442993164062,484.81597900390625,0.9999428987503052,512.5518188476562,336.5711975097656,0.9999779462814331
357,535.1631469726562,277.3572082519531,0.9999589920043945,545.551513671875,290.1972961425781,0.9996181726455688,604.3246459960938,155.17489624023438,0.9993927478790283
358,573.98388671875,404.4132995605469,0.9994751811027527,583.4707641601562,418.5978698730469,0.9988032579421997,640.944091796875,283.5130615234375,0.9998594522476196
359,314.35626220703125,419.461181640625,0.999943733215332,373.93609619140625,460.6208190917969,0.9997649788856506,382.6372375488281,301.8331298828125,0.9998301267623901
360,552.7843017578125,177.719482421875,0.9999613761901855,629.3701782226562,191.8524169921875,0.9999045133590698,605.10888671875,37.02008819580078,0.9998805522918701
361,579.8046875,572.6436157226562,0.9998076558113098,601.2516479492188,540.5645751953125,0.9990122318267822,528.53857421875,433.26678466796875,0.999982476234436
362,402.86669921875,491.3869934082031,0.9998739957809448,428.654296875,504.8766784667969,0.9996639490127563,446.3973083496094,346.624755859375,0.999679684638977
363,426.2641296386719,451.36529541015625,0.9999734163284302,477.6650085449219,444.98004150390625,0.999514102935791,441.5263366699219,294.2573547363281,0.9999405145645142
364,442.7475280761719,361.66461181640625,0.9998366832733154,492.3955993652344,352.8101806640625,0.9998146891593933,458.7832336425781,202.6470947265625,0.9995637536048889
365,592.6336669921875,572.3984375,0.9996682405471802,632.3814697265625,577.4105224609375,0.9998170733451843,622.7117919921875,421.0660095214844,0.9999760389328003
366,398.94451904296875,269.1689758300781,0.9996734857559204,418.8209228515625,262.29278564453125,0.9999603033065796,386.52978515625,108.15223693847656,0.9998906850814819
367,526.4903564453125,505.9792785644531,0.9996386766433716,560.606689453125,522.3802490234375,0.9997953772544861,574.2418823242188,363.6666564941406,0.9997097849845886
368,489.1048583984375,535.2366943359375,0.9999709129333496,571.9178466796875,533.7200927734375,0.9998388290405273,529.0872802734375,387.7408142089844,0.9999908208847046
369,383.63629150390625,164.98321533203125,0.9999289512634277,430.8697509765625,162.91697692871094,0.9999479055404663,405.1925964355469,8.875265121459961,0.9994186162948608
370,434.13494873046875,174.55908203125,0.9999392032623291,481.0466613769531,171.43829345703125,0.9998670816421509,453.9858093261719,17.364704132080078,0.9999475479125977
371,491.62103271484375,404.8009948730469,0.9998842477798462,519.3087158203125,449.7879638671875,0.9997290968894958,570.0552368164062,308.4335632324219,0.9999390840530396
372,439.2214050292969,674.8480224609375,0.9999805688858032,524.465087890625,683.0403442382812,0.9996583461761475,487.3343505859375,534.0723266601562,0.9999825954437256
373,450.51800537109375,150.68226623535156,0.9998607635498047,464.7770080566406,143.44400024414062,0.9996169805526733,435.66229248046875,-4.594427108764648,0.526390552520752
374,632.1431274414062,557.468994140625,0.9998934268951416,648.9016723632812,547.1563110351562,0.9995588660240173,602.0012817382812,402.5372619628906,0.9999332427978516
375,468.4984436035156,335.5540466308594,0.9999133348464966,492.69427490234375,366.3371887207031,0.9994310736656189,541.2235107421875,223.99827575683594,0.999891996383667
376,384.7467346191406,530.0604858398438,0.9999096393585205,407.6346435546875,561.1281127929688,0.9996139407157898,457.9060363769531,420.66949462890625,0.9999388456344604
377,381.2307434082031,216.494384765625,0.9995952248573303,435.68896484375,264.58404541015625,0.9999135732650757,453.5789489746094,106.86266326904297,0.9999136924743652
378,577.9736938476562,441.59674072265625,0.9999513626098633,611.1397705078125,464.8206481933594,0.9999572038650513,634.2468872070312,308.8424072265625,0.9999216794967651
379,395.0068359375,629.360107421875,0.9999508857727051,461.3317565917969,626.8572998046875,0.9999020099639893,424.6562805175781,477.7501525878906,0.9997525811195374
380,513.7467041015625,186.70523071289062,0.99883633852005,527.657958984375,155.24266052246094,0.9994947910308838,450.20611572265625,54.868919372558594,0.9999860525131226
381,662.8634643554688,425.3027038574219,0.9997681975364685,675.5940551757812,420.8740539550781,0.9997021555900574,654.0384521484375,265.0788269042969,0.9998986721038818
382,632.8541259765625,702.9514770507812,0.9998613595962524,647.4926147460938,699.9799194335938,0.9988786578178406,624.8397827148438,544.2882690429688,0.9999760389328003
383,404.9054260253906,245.04238891601562,0.9999772310256958,427.20721435546875,306.4181823730469,0.9987562894821167,484.5317077636719,172.4814910888672,0.9998934268951416
384,424.00030517578125,368.1285095214844,0.9999462366104126,439.7972106933594,368.35699462890625,0.9995237588882446,429.60400390625,208.9517059326172,0.9999277591705322
385,664.6239013671875,555.759033203125,0.9996826648712158,678.9868774414062,543.7633666992188,0.9984032511711121,626.2738647460938,405.0184631347656,0.9999915361404419
386,484.1749267578125,472.7349548339844,0.999963641166687,527.8944702148438,440.1488342285156,0.9999181032180786,462.7173156738281,314.8493957519531,0.9998127818107605
387,531.1251831054688,463.92108154296875,0.9999589920043945,588.7554931640625,459.52490234375,0.9996292591094971,555.8255615234375,308.4393005371094,0.9998855590820312
388,451.31689453125,487.6248474121094,0.9999815225601196,508.6847839355469,482.9589538574219,0.9998843669891357,474.7706298828125,332.2002868652344,0.9995046854019165
389,537.9710083007812,377.8983154296875,0.9995427131652832,555.6118774414062,348.7013244628906,0.9987373948097229,479.8716125488281,242.65626525878906,0.9999845027923584
390,463.39434814453125,266.2249450683594,0.999779999256134,500.4624328613281,276.8533630371094,0.9999690055847168,499.8468017578125,116.37955474853516,0.9999920129776001
391,529.4176635742188,396.0340881347656,0.9995777010917664,558.137939453125,379.1675109863281,0.9997230172157288,509.5191650390625,238.07069396972656,0.9997166991233826
392,577.61181640625,659.3886108398438,0.9997909665107727,592.9052124023438,655.423095703125,0.9997212290763855,572.7827758789062,500.0616455078125,0.9999340772628784
393,450.39129638671875,279.2529602050781,0.9999632835388184,526.8911743164062,327.2928771972656,0.9999202489852905,521.6924438476562,167.02264404296875,0.9999090433120728
394,400.1609191894531,476.995849609375,0.999101996421814,477.5633544921875,526.2263793945312,0.999630331993103,471.8569641113281,367.72021484375,0.9999347925186157
395,579.187744140625,214.29351806640625,0.9999021291732788,598.1174926757812,145.2478790283203,0.999810516834259,518.2716064453125,80.40840911865234,0.9999791383743286
396,626.7899169921875,377.3442077636719,0.9998445510864258,660.0896606445312,344.77874755859375,0.999922513961792,593.6326293945312,222.05209350585938,0.9999375343322754
397,450.51544189453125,590.9656982421875,0.999904990196228,496.62255859375,544.9734497070312,0.9999085664749146,423.8113098144531,436.7301025390625,0.9999808073043823
398,554.7943725585938,468.79266357421875,0.9999490976333618,586.2748413085938,480.90423583984375,0.9997169375419617,596.2592163085938,321.46728515625,0.9999903440475464
399,454.7810974121094,287.93450927734375,0.9999488592147827,469.50848388671875,267.31939697265625,0.9995126724243164,400.64361572265625,147.95062255859375,0.9999878406524658
400,562.90283203125,448.10357666015625,0.9998718500137329,576.7874145507812,426.2898254394531,0.9997406601905823,508.5359191894531,309.6302795410156,0.9999232292175293
401,360.25494384765625,278.02996826171875,0.9999886751174927,399.9914245605469,255.16334533691406,0.9998403787612915,346.3068542480469,118.07061767578125,0.9998971223831177
402,566.11669921875,413.1542663574219,0.9998546838760376,612.509765625,440.8982849121094,0.9999076128005981,626.1239624023438,282.2079162597656,0.9999412298202515
403,426.52056884765625,571.091064453125,0.9996476173400879,468.34686279296875,598.0065307617188,0.9999419450759888,485.2278137207031,441.763427734375,0.9999555349349976
404,624.3705444335938,374.9247131347656,0.9991268515586853,635.9723510742188,332.8207702636719,0.9983053207397461,556.5291137695312,252.18594360351562,0.9994358420372009
405,584.3353881835938,351.38250732421875,0.9998944997787476,597.2255249023438,308.63763427734375,0.9998549222946167,516.7244262695312,229.5790252685547,0.9999884366989136
406,466.53424072265625,360.46630859375,0.9999524354934692,519.1007080078125,428.54345703125,0.9991946816444397,540.9943237304688,272.8848876953125,0.999890923500061
407,496.5537109375,353.0608825683594,0.9999197721481323,562.630126953125,344.1284484863281,0.9999607801437378,521.390869140625,197.4775848388672,0.9999547004699707
408,405.6416320800781,670.233642578125,0.9999171495437622,424.1024169921875,651.719482421875,0.9988757967948914,361.2319030761719,522.3721923828125,0.9997997879981995
409,499.3314514160156,89.37234497070312,0.9999186992645264,531.2907104492188,145.21792602539062,0.9999144077301025,580.2348022460938,2.6243276596069336,0.990629255771637
410,544.3394775390625,503.4875183105469,0.9999533891677856,597.2699584960938,487.7802734375,0.999946117401123,549.6224975585938,343.8680725097656,0.9999744892120361
411,570.6766357421875,485.7642822265625,0.9999648332595825,624.514892578125,469.52044677734375,0.9999639987945557,577.9552612304688,326.8371887207031,0.9999852180480957
412,530.0560302734375,674.3159790039062,0.9998455047607422,546.6119384765625,669.7548217773438,0.9993207454681396,521.6753540039062,515.8759765625,0.9999489784240723
413,462.2706298828125,170.48049926757812,0.9989669322967529,475.9921875,174.40350341796875,0.9994120597839355,487.3134460449219,16.977142333984375,0.9998743534088135
414,442.85888671875,520.2874145507812,0.9999363422393799,486.6796875,485.6597595214844,0.9999078512191772,424.8848876953125,362.4551696777344,0.9997996687889099
415,641.1414184570312,522.9121704101562,0.9987413287162781,657.95263671875,487.059814453125,0.9999278783798218,581.3025512695312,388.7606201171875,0.9999898672103882
416,366.7444763183594,360.9542236328125,0.9997487664222717,451.713623046875,341.4892272949219,0.9999516010284424,394.2663879394531,207.10122680664062,0.9996839761734009
417,410.2289733886719,465.7596130371094,0.9999568462371826,498.0898132324219,444.8784484863281,0.9996670484542847,439.40484619140625,311.5198059082031,0.9999698400497437
418,400.7617492675781,534.9718627929688,0.9999568462371826,465.8924255371094,548.38818359375,0.9999743700027466,447.9554748535156,392.8182067871094,0.9999606609344482
419,600.3690795898438,208.14419555664062,0.9999734163284302,626.7348022460938,207.82540893554688,0.9999403953552246,618.4688110351562,49.6373405456543,0.9998469352722168
420,572.5787963867188,488.8385925292969,0.9988271594047546,587.5997314453125,471.1322326660156,0.9996724128723145,528.88330078125,340.28759765625,0.9999899864196777
421,507.0638427734375,643.2594604492188,0.9999512434005737,581.3580322265625,631.8697509765625,0.9999463558197021,533.4757080078125,490.0038757324219,0.9999465942382812
422,371.5281066894531,192.79586791992188,0.9998928308486938,435.302978515625,252.52865600585938,0.9995474219322205,448.8083190917969,92.36282348632812,0.9998571872711182
423,391.0287780761719,271.078125,0.9998038411140442,453.53619384765625,330.331787109375,0.9996917247772217,467.4423522949219,170.9870147705078,0.9999247789382935
424,464.34234619140625,466.1036376953125,0.9997832179069519,479.37249755859375,422.0953674316406,0.9999048709869385,402.5794982910156,336.0069580078125,0.9999816417694092
425,520.4205322265625,275.62408447265625,0.9999839067459106,545.9486694335938,282.2301025390625,0.9998258948326111,550.4835205078125,123.2943115234375,0.9998767375946045
426,487.29791259765625,596.4170532226562,0.999992847442627,515.041748046875,591.2416381835938,0.9999138116836548,489.29498291015625,437.66943359375,0.9999594688415527
427,531.3282470703125,519.8419189453125,0.9999717473983765,551.7796630859375,525.1207275390625,0.9986360669136047,558.2587890625,365.31268310546875,0.9997116923332214
428,373.4456787109375,210.24404907226562,0.9999798536300659,400.0158996582031,217.7725067138672,0.9998750686645508,405.7083740234375,57.81800842285156,0.9999480247497559
429,494.0658874511719,322.84564208984375,0.9998691082000732,521.1641845703125,331.6348571777344,0.99936443567276,527.7327270507812,171.5155792236328,0.999822199344635
430,404.2890319824219,321.3338928222656,0.999984622001648,438.32794189453125,323.3133850097656,0.9999545812606812,425.9905700683594,164.7301025390625,0.9999305009841919
431,470.915283203125,370.3551330566406,0.99998939037323,527.6532592773438,362.68060302734375,0.9998944997787476,489.83843994140625,213.80020141601562,0.9999340772628784
432,513.1839599609375,703.3882446289062,0.999819815158844,551.7291259765625,730.1312866210938,0.9996151924133301,574.5731811523438,574.595947265625,0.9998912811279297
433,422.1287841796875,153.64964294433594,0.9999591112136841,475.2220764160156,167.42420959472656,0.9998007416725159,466.47381591796875,7.005726337432861,0.9984239339828491
434,533.6182250976562,752.4026489257812,0.9999850988388062,570.6385498046875,748.273681640625,0.9994400143623352,545.2683715820312,595.3771362304688,0.9999889135360718
435,573.8977661132812,604.76416015625,0.9996721744537354,610.2162475585938,600.3423461914062,0.999962568283081,584.1964721679688,446.2564697265625,0.9998458623886108
436,480.4735412597656,497.6336669921875,0.9998732805252075,567.074462890625,502.906494140625,0.9998964071273804,528.9767456054688,354.7859191894531,0.9999876022338867
437,370.64398193359375,241.69281005859375,0.9999325275421143,425.7767639160156,285.0763854980469,0.9991506338119507,440.1737060546875,126.26029205322266,0.9998559951782227
438,482.3066101074219,708.3985595703125,0.9999717473983765,531.0053100585938,678.2645874023438,0.99996018409729,467.8970947265625,550.81884765625,0.9999861717224121
439,483.1938781738281,216.82235717773438,0.999956488609314,509.7575988769531,209.03021240234375,0.9998961687088013,483.0933837890625,54.79655838012695,0.9999855756759644
440,446.8955078125,603.8899536132812,0.9992091059684753,484.97222900390625,661.1106567382812,0.9998822212219238,526.33349609375,515.5634765625,0.9999713897705078
441,538.75927734375,458.0985107421875,0.9995673298835754,577.357666015625,514.46923828125,0.9999330043792725,618.3287963867188,368.728271484375,0.999832034111023
442,430.8896789550781,580.832763671875,0.9992228746414185,441.5614929199219,573.6659545898438,0.9976310729980469,398.7677917480469,427.3805847167969,0.999738872051239
443,607.682861328125,377.9765930175781,0.999716579914093,625.794189453125,388.6739807128906,0.9999202489852905,652.2479248046875,232.32888793945312,0.9997864365577698
444,297.3013000488281,312.3754577636719,0.9999485015869141,356.590576171875,341.8857116699219,0.9999618530273438,358.5434875488281,181.83485412597656,0.999982476234436
445,534.0737915039062,343.4588317871094,0.9998990297317505,547.7916259765625,334.6751708984375,0.998859167098999,504.76068115234375,187.4991912841797,0.9997608065605164
446,571.258544921875,458.5146789550781,0.9996678829193115,628.1145629882812,446.9911804199219,0.9998874664306641,586.7975463867188,300.34228515625,0.9994582533836365
447,627.4619750976562,665.7423706054688,0.9999657869338989,684.187255859375,655.3284301757812,0.9995120763778687,641.9520263671875,509.641845703125,0.9999347925186157
448,415.7232666015625,151.68447875976562,0.9998400211334229,427.49560546875,165.2878875732422,0.9990004897117615,478.31048583984375,26.31021499633789,0.9992504715919495
449,325.5228576660156,627.4534912109375,0.9999810457229614,371.1505432128906,678.3375244140625,0.999941349029541,401.87518310546875,527.4646606445312,0.9999743700027466
450,460.46124267578125,368.7156066894531,0.9996091723442078,491.01971435546875,411.8803405761719,0.9979740977287292,538.0219116210938,270.93768310546875,0.9997346997261047
451,589.7034912109375,515.0534057617188,0.9999058246612549,623.5632934570312,504.20697021484375,0.9999375343322754,585.393798828125,356.64495849609375,0.9999579191207886
452,558.3778686523438,404.29998779296875,0.9998800754547119,592.566162109375,392.6052551269531,0.9999421834945679,553.9716796875,245.41253662109375,0.999927282333374
453,440.4947814941406,259.9538269042969,0.9999891519546509,514.1433715820312,222.54937744140625,0.9997711777687073,448.53497314453125,100.77903747558594,0.9999867677688599
454,514.1113891601562,507.0428771972656,0.9999228715896606,576.5202026367188,482.2637023925781,0.9999443292617798,520.5808715820312,348.0689392089844,0.9997761845588684
455,631.8074340820312,535.9114379882812,0.9999821186065674,664.8619384765625,529.5125122070312,0.9998051524162292,635.6614990234375,376.45245361328125,0.9997084736824036
456,372.935302734375,419.54425048828125,0.9999322891235352,381.6474914550781,433.5794372558594,0.998809814453125,444.83770751953125,304.44342041015625,0.9998602867126465
457,455.3951110839844,325.6020202636719,0.9999856948852539,498.5543518066406,281.3780517578125,0.9999086856842041,424.8046875,170.4683380126953,0.9997835755348206
458,546.6956787109375,269.0893249511719,0.9998055100440979,590.2372436523438,224.52676391601562,0.9998094439506531,516.460205078125,113.32978057861328,0.9999904632568359
459,473.483154296875,548.7703857421875,0.9999794960021973,533.3923950195312,544.879638671875,0.9999426603317261,499.90802001953125,394.563720703125,0.9999356269836426
460,489.19671630859375,403.92559814453125,0.9999706745147705,510.20989990234375,410.35247802734375,0.999645471572876,517.96875,248.99546813964844,0.9999616146087646
461,437.7998046875,335.70281982421875,0.9999040365219116,506.62152099609375,377.0464782714844,0.9997538924217224,505.8533935546875,215.58558654785156,0.9998973608016968
462,372.6729736328125,585.3817749023438,0.9999765157699585,451.8292541503906,570.5174560546875,0.9999028444290161,400.3894348144531,431.7610778808594,0.9999678134918213
463,517.1934814453125,556.060791015625,0.9998745918273926,605.6026000976562,541.8171997070312,0.9994387030601501,551.3675537109375,405.7225036621094,0.9999790191650391
464,503.38348388671875,504.1150207519531,0.9999788999557495,590.3887329101562,489.6858215332031,0.9998449087142944,537.0106811523438,353.6920166015625,0.9999451637268066
465,536.955322265625,469.0470275878906,0.9999730587005615,565.4802856445312,504.38421630859375,0.9995427131652832,611.1627197265625,360.1250305175781,0.9999783039093018
466,434.4510192871094,348.1829833984375,0.9994556307792664,443.056884765625,364.6963195800781,0.9950976967811584,497.44818115234375,232.6013641357422,0.9999706745147705
467,409.6605224609375,413.4126892089844,0.9997053742408752,434.8056945800781,445.7821350097656,0.9998822212219238,482.2493896484375,303.3595275878906,0.9999759197235107
468,404.08984375,525.6759033203125,0.9999223947525024,481.0052795410156,527.3514404296875,0.9998949766159058,446.1573181152344,378.3837890625,0.9996670484542847
469,549.7819213867188,257.4917297363281,0.999953031539917,567.2091064453125,281.630126953125,0.9990652203559875,621.3348388671875,144.17059326171875,0.9998940229415894
470,394.8521728515625,182.2987060546875,0.9999011754989624,412.5839538574219,205.69699096679688,0.9992145299911499,467.9344482421875,68.74201202392578,0.9999918937683105
471,586.3253173828125,466.86822509765625,0.9999656677246094,632.4011840820312,468.86712646484375,0.9998818635940552,613.1064453125,312.1797790527344,0.9999747276306152
472,532.5726928710938,367.0242614746094,0.9999432563781738,573.9395751953125,310.5946044921875,0.9998953342437744,502.8477783203125,211.7437286376953,0.9999865293502808
473,415.10882568359375,660.0238037109375,0.9998944997787476,479.8969421386719,656.2725219726562,0.9999285936355591,445.3346252441406,507.7946472167969,0.9995731711387634
474,484.2259521484375,273.6551513671875,0.9999669790267944,515.82373046875,311.984619140625,0.9997912049293518,558.8299560546875,165.51510620117188,0.9999749660491943
475,532.20654296875,489.9009704589844,0.9998452663421631,554.999755859375,475.31561279296875,0.9993975162506104,505.6725769042969,333.0906982421875,0.9996384382247925
476,479.9781188964844,422.0456848144531,0.9996347427368164,502.3594055175781,408.2449951171875,0.9998542070388794,452.0663757324219,265.4462890625,0.9999600648880005
477,549.732421875,406.9180603027344,0.9999825954437256,568.263671875,429.34710693359375,0.9990878105163574,620.5360107421875,288.6487121582031,0.9998409748077393
478,339.8939208984375,339.5057373046875,0.9999845027923584,397.8617248535156,345.8665771484375,0.9998615980148315,376.6814880371094,188.4161834716797,0.9997642636299133
479,496.2660827636719,453.5611572265625,0.9999247789382935,534.24609375,512.7637329101562,0.9998519420623779,575.47216796875,365.2707214355469,0.9998441934585571
480,418.2148742675781,398.57745361328125,0.9998466968536377,474.77197265625,415.09197998046875,0.9995408058166504,465.99542236328125,255.45645141601562,0.999976396560669
481,655.6978759765625,372.7945556640625,0.9965416789054871,660.9465942382812,359.0215148925781,0.9997451901435852,590.5768432617188,248.46875,0.9999381303787231
482,614.0776977539062,639.7462158203125,0.9997768998146057,619.8599853515625,624.2764282226562,0.9983805418014526,549.7230834960938,519.7183837890625,0.9999752044677734
483,442.39361572265625,161.8589324951172,0.9999434947967529,531.9132690429688,169.46255493164062,0.9999282360076904,493.7212829589844,22.157821655273438,0.9996180534362793
484,542.0697631835938,629.070556640625,0.9998118281364441,563.7557373046875,638.9118041992188,0.9999129772186279,582.6303100585938,483.0939025878906,0.9999876022338867
485,330.250732421875,432.711669921875,0.9998946189880371,387.0517272949219,471.5696716308594,0.999954342842102,394.7976379394531,312.8607482910156,0.9997103810310364
486,614.903076171875,441.76947021484375,0.9999598264694214,667.1654663085938,386.0553894042969,0.9993307590484619,592.166748046875,285.5271301269531,0.9998980760574341
487,386.5146789550781,358.8914794921875,0.9999468326568604,396.2036437988281,382.0931701660156,0.9980165958404541,460.3631896972656,260.7157897949219,0.9999161958694458
488,432.9329528808594,185.4467315673828,0.9998723268508911,444.42669677734375,209.99229431152344,0.9980350136756897,505.5026550292969,88.47428894042969,0.9998936653137207
489,374.0812683105469,358.743408203125,0.9999767541885376,387.43670654296875,378.9544372558594,0.9994044303894043,445.0762634277344,247.53085327148438,0.9999198913574219
490,544.9506225585938,642.599853515625,0.9999380111694336,627.7498168945312,631.2179565429688,0.999955415725708,578.484375,491.76934814453125,0.9998939037322998
491,317.03033447265625,315.60528564453125,0.9981529116630554,362.5358581542969,375.71331787109375,0.9996364116668701,396.0238342285156,222.4412841796875,0.9996665716171265
492,620.7296142578125,587.0317993164062,0.9993016719818115,690.4904174804688,580.7456665039062,0.9999688863754272,648.5157470703125,434.8794860839844,0.9999730587005615
493,473.4951477050781,202.36924743652344,0.9997296929359436,492.9876403808594,184.80941772460938,0.9997634291648865,435.5756530761719,50.05026626586914,0.9999926090240479
494,424.99090576171875,419.6498107910156,0.9999724626541138,444.69952392578125,399.6367492675781,0.999649167060852,386.7561950683594,267.64715576171875,0.999891996383667
495,486.6696472167969,223.0308380126953,0.9999754428863525,532.0411376953125,214.27210998535156,0.9999691247940063,498.61968994140625,63.323394775390625,0.9999760389328003
496,471.71905517578125,727.5987548828125,0.9999725818634033,491.5910339355469,726.2418212890625,0.9997791647911072,476.7809143066406,568.8832397460938,0.9998278617858887
497,535.9059448242188,183.7828369140625,0.9999804496765137,602.5948486328125,186.18331909179688,0.9997329115867615,568.5479736328125,31.294578552246094,0.999839186668396
498,492.69549560546875,494.0814208984375,0.9997902512550354,556.5903930664062,474.06195068359375,0.9996720552444458,503.4977111816406,335.5006103515625,0.9999381303787231
499,559.5033569335938,599.2664794921875,0.9999006986618042,607.2699584960938,593.7362670898438,0.9999451637268066,575.473388671875,442.125244140625,0.9999128580093384
500,457.0719909667969,623.9259643554688,0.9999493360519409,507.654541015625,618.5746459960938,0.9996540546417236,474.522216796875,467.2308044433594,0.9999030828475952
501,552.599609375,235.26278686523438,0.999876856803894,603.1365356445312,216.3243408203125,0.9996652603149414,551.4228515625,73.14103698730469,0.999922513961792
502,517.0245361328125,487.3228759765625,0.9999752044677734,532.513916015625,502.34332275390625,0.9992765784263611,578.2330932617188,357.71234130859375,0.99998939037323
503,445.86700439453125,400.50457763671875,0.9998185038566589,486.38525390625,420.83135986328125,0.9999104738235474,498.7171630859375,261.43743896484375,0.999990701675415
504,349.96453857421875,514.61376953125,0.9998632669448853,409.1632995605469,539.8583984375,0.9995433688163757,403.66802978515625,378.877197265625,0.9999215602874756
505,352.87286376953125,526.2665405273438,0.999637246131897,411.8031921386719,547.7357788085938,0.9998612403869629,407.8914489746094,389.5605773925781,0.9999755620956421
506,450.8216552734375,256.08917236328125,0.9999029636383057,499.25128173828125,294.5481872558594,0.9999474287033081,514.3341674804688,135.47401428222656,0.9999792575836182
507,499.9329528808594,394.31622314453125,0.9999078512191772,513.0914306640625,411.2208557128906,0.999082088470459,568.2794189453125,274.0941467285156,0.9999668598175049
508,399.0309753417969,683.61669921875,0.9990359544754028,456.8751220703125,666.3477172851562,0.9996104836463928,405.9213562011719,525.7168579101562,0.9999021291732788
509,591.1216430664062,459.23968505859375,0.9992411136627197,667.3300170898438,412.0399169921875,0.9990611672401428,593.9142456054688,299.6257629394531,0.9998712539672852
510,513.6993408203125,346.567138671875,0.9996775388717651,554.986328125,278.5443420410156,0.9996238946914673,478.82550048828125,194.25094604492188,0.9999721050262451
511,519.9473266601562,424.7596130371094,0.9999488592147827,561.57861328125,356.3705139160156,0.9999450445175171,484.7201232910156,272.4352111816406,0.9999849796295166
512,552.252685546875,127.18507385253906,0.9998654127120972,579.1170043945312,141.8105926513672,0.9999176263809204,606.071044921875,-7.245098114013672,0.24423304200172424
513,495.2971496582031,534.1812133789062,0.9995344877243042,535.9761352539062,450.12579345703125,0.9994580149650574,456.2326354980469,385.02728271484375,0.9999542236328125
514,400.9524841308594,608.6561279296875,0.9998583793640137,476.1659240722656,629.222412109375,0.9997984766960144,454.4367370605469,472.85357666015625,0.9999629259109497
515,620.57666015625,179.69927978515625,0.9992443323135376,627.806396484375,162.1925506591797,0.9996131062507629,552.8419189453125,51.555267333984375,0.9999642372131348
516,424.3827209472656,629.6356811523438,0.9999772310256958,508.6961669921875,648.827880859375,0.999845027923584,480.4254455566406,494.6749572753906,0.9999446868896484
517,467.4353332519531,647.7521362304688,0.9999761581420898,551.1978149414062,664.9612426757812,0.9998168349266052,522.0029907226562,513.1929321289062,0.9998834133148193
518,393.34423828125,409.8622741699219,0.9998805522918701,415.5992431640625,412.1726989746094,0.999714195728302,413.9859313964844,251.38128662109375,0.9996397495269775
519,483.393310546875,438.04071044921875,0.999984622001648,542.4288330078125,436.80059814453125,0.9999488592147827,513.0720825195312,284.3056945800781,0.9998493194580078
520,594.55615234375,299.97003173828125,0.9998446702957153,634.5790405273438,317.5419006347656,0.999122679233551,643.8812255859375,158.21157836914062,0.9999613761901855
521,367.2459411621094,531.7216186523438,0.9998598098754883,391.0972900390625,571.18115234375,0.9992820620536804,442.3256530761719,434.53607177734375,0.999896764755249
522,530.662353515625,314.1011047363281,0.9999470710754395,571.1806640625,304.1461181640625,0.9996473789215088,533.339111328125,152.12051391601562,0.9999740123748779
523,496.5057067871094,446.4942626953125,0.9998235106468201,537.8505859375,436.14404296875,0.9998071789741516,499.3173828125,286.04901123046875,0.9999532699584961
524,511.9867858886719,374.9730529785156,0.999943733215332,554.99658203125,378.02935791015625,0.9997159838676453,539.7992553710938,220.01356506347656,0.9992807507514954
525,455.9832458496094,353.3930969238281,0.9999878406524658,521.7667236328125,332.3456115722656,0.9991797804832458,467.0721740722656,194.5233154296875,0.9999921321868896
526,423.98162841796875,570.5650024414062,0.9999274015426636,493.37640380859375,581.6204223632812,0.9999234676361084,467.62152099609375,426.8078308105469,0.9999284744262695
527,454.3921203613281,364.3226013183594,0.9995716214179993,469.16571044921875,368.5913391113281,0.9997151494026184,481.3647766113281,209.80931091308594,0.9999873638153076
528,486.65936279296875,456.5140075683594,0.9999678134918213,507.1189880371094,460.24298095703125,0.9989952445030212,511.1648864746094,301.2617492675781,0.999784529209137
529,555.3558349609375,483.28173828125,0.9999200105667114,576.3671875,486.3330078125,0.9999291896820068,579.8325805664062,327.6387939453125,0.9999819993972778
